"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Solyc09g084470.3",17479.0405150995,8.79565477602276,0.395197897693921,19.7259520395032,1.29103721882988e-86,2.43743792423773e-84
"Solyc06g005610.1",2082.1024076597,8.25497629125231,0.368558343561757,19.6847430481156,2.91410885502085e-86,5.4590972550724e-84
"Solyc01g006400.3",66943.2493225798,7.24126470978416,0.317995662228585,19.6268863104734,9.11310808881293e-86,1.68112496239888e-83
"Solyc04g081235.1",2711.19185464556,5.90097138614177,0.251462679091401,19.4898559255403,1.33857398467379e-84,2.39614658619458e-82
"Solyc04g076630.3",1882.90302741267,9.76296278147708,0.450604982810932,19.4471058149703,3.08351133998614e-84,5.47912757662536e-82
"Solyc01g090180.3",1551.17434880679,5.14383809959909,0.213754639286342,19.385956316242,1.01402535185495e-83,1.7886815075129e-81
"Solyc03g064010.3",801.509106098652,4.50017692894059,0.182660294203498,19.1622210190963,7.65365500616696e-82,1.31176047431937e-79
"Solyc12g056540.1",1517.02415380812,5.29511268803307,0.224733783103451,19.1120027826698,2.00619565621692e-81,3.41420593155902e-79
"Solyc02g090970.1",1134.51296493351,7.91565551670125,0.36330090118028,19.0356134384305,8.64740376602249e-81,1.45120249590069e-78
"Solyc09g082505.1",1643.5536602302,3.98150985885603,0.157374052332661,18.9453713281376,4.82177503471404e-80,8.03607003371721e-78
"Solyc11g012130.2",4171.27101969341,7.12075026528183,0.323614056654945,18.9137342442702,8.79057460462348e-80,1.45502072531049e-77
"Solyc07g064600.3",10738.2651257295,4.83703886090846,0.203008247634635,18.9009013457138,1.12120686082301e-79,1.83074898639519e-77
"Solyc07g049320.3",920.845365106683,4.54795902761124,0.189409836688896,18.7316513737285,2.73305391597967e-78,4.32374970847681e-76
"Solyc10g086240.2",2754.87889975467,4.29198858146744,0.176266909662384,18.6761575826842,7.73937118289417e-78,1.21447820783e-75
"Solyc03g006250.2",4676.23862559629,8.25020728314176,0.388442354852939,18.6648216718968,9.56940632529495e-78,1.48239918754537e-75
"Solyc02g067320.2",1707.33632082204,4.55728086880205,0.190621776068004,18.6614611519147,1.01906238861798e-77,1.56857717728294e-75
"Solyc06g024230.1",1390.196053813,5.83687998894427,0.259212470913855,18.6599046407444,1.04918269778199e-77,1.60471829586073e-75
